year,economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity,account_fin,account_mob,account,dig_account,borrowed,saved,receive_wages,receive_transfers,receive_pensions,receive_agriculture,merchantpay_dig,pay_utilities,domestic_remittances,anydigpayment,fin2,fin3,fin4,fin5,fin6,fin7,fin8,fin9a,fin9b,fin10,fin11_0,fin11_1,fin11_2,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin13_1,fin13a,fin13b,fin13c,fin13d,fin13e,fin13f,fin13f_1,fin14a,fin14b,fin14c,fin14d,fin14e,fin15,fin16,fin17a,fin17b,fin17c,fin17d,fin17e,fin17f,fin18,fin19,fin20,fin21,fin22a,fin22a_1,fin22b,fin22c,fin22d,fin22e,fin22f,fin22g,fin22h,fin23,fin24,fin24a,fin24b,fin24c,fin24d1,fin24d2,fin24d3,fin25e1,fin25e2,fin25e3,fin25e4,fin26a,fin26b,fin27,fh1,fin28,fh2,fin29,fh2a,fin30,fin31a,fin31b,fin31c,fin31d,fin32,fin33,fin34a,fin34b,fin34c,fin34d,fin35,fin36,fin36a,fin37,fin38,fin39a,fin39b,fin39c,fin39d,fin40,fin41,fin41a,fin42,fin43a,fin43b,fin43c,fin43d,fin44,fin45,internet_use,con1,con2a,con2b,con2c,con2d,con2e,con2f,con2g,con3,con4,con5,con6,con7,con8,con9,con10,con11,con12,con13,con14,con15,con16,con17,con18,con19,con20,con21,con22,con23,con24,con25,con26,con27,con28,con29,con30a,con30b,con30c,con30d,con30e,con30f,con30g,con30h,con31a,con31b,con31c,con31d,con31e,con31f,con31g,con31h,con32
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,114355368,1.07972275,1,34,1,2,1,2,0,1,1,1,1,0,4,4,4,4,0,1,1,1,2,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,1,,1,2,2,,,,5,1,2,2,,,,2,2,,4,2,2,,2,,1,1,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,206537202,1.023993425,2,21,2,5,1,1,0,1,1,1,0,1,2,4,4,2,0,4,3,1,2,,,,,,,,,,,,,,,,,,,2,1,3,2,1,2,2,,,,,,,,,2,2,2,,,,1,2,2,,2,2,2,,2,2,2,,,2,1,3,1,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,2,1,,2,5,1,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,2,1,2,2,1,,2,1,2,,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,191001456,0.857609533,1,17,2,3,1,1,0,0,0,0,0,0,4,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,1,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,4,2,,,,,,,,,,,1,2,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,2,1,2,2,2,2,2,2,1,1,2,2,1,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,207130171,1.507565745,2,44,1,4,1,1,0,1,1,1,0,1,4,4,4,4,0,4,3,1,2,,,,,,,,,,,,,,,,,,,1,3,3,2,1,2,2,,,,,,,,,2,1,2,3,2,2,,2,2,,2,2,2,,2,2,2,,,2,3,1,2,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,2,2,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,170513664,2.139668103,2,16,1,1,1,2,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,5,1,4,1,2,1,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,2,3,,1,,2,1,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,1,2,2,1,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,134861294,1.868024836,1,52,1,5,1,2,0,0,0,0,1,1,4,3,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,1,,,,,2,2,,2,,1,2,2,2,1,,,,1,2,2,1,1,1,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,1,2,2,2,3,2,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,8,,2,1,2,2,2,8,,,,,,,,,,,,,2,2,2,1,2,2,2,2,4
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,119635518,0.956766712,2,52,1,1,1,1,1,0,1,1,1,0,4,4,4,2,0,1,3,1,1,1,2,3,3,1,2,2,2,2,,,,,,,,,,,,,,,,,,2,2,1,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,1,2,2,,,,5,1,4,2,,,,2,2,,4,2,2,,2,,2,,2,1,1,2,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,0,2,1,2,2,2,2,2,2,1,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,195133640,1.488241363,2,18,2,2,1,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,2,1,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,2,1,2,2,2,1,2,2,5,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,125700617,1.321699107,2,78,1,4,1,1,0,1,1,1,0,1,4,4,4,4,0,4,3,1,2,,,,,,,,,,,,,,,,,,,1,3,3,2,1,1,1,2,,,,,,,,2,1,2,3,2,2,,2,2,,2,2,2,,2,2,2,,,2,1,2,2,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,204711334,0.684520623,1,18,2,4,2,2,0,0,0,0,0,1,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,2,2,2,,2,,,,1,2,2,,2,,2,,2,2,2,,,2,2,1,3,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,1,2,2,2,2,2,1,1,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,127481930,2.940597803,2,32,1,3,1,1,0,1,1,1,0,1,4,4,4,4,0,1,3,1,2,,,,,,,,,,,,,,,,,,,1,2,2,1,1,2,2,,,,,,,,,2,1,2,2,2,2,,2,2,,2,2,2,,2,2,2,,,2,3,2,3,2,,,,2,2,,4,2,2,,2,,2,,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,1,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,119944043,2.611595936,1,17,1,1,1,1,0,0,0,0,1,1,2,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,1,1,2,2,,2,,,,1,2,2,,2,,2,,2,2,1,,,2,7,,2,2,,,,,,,,,,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,8,0,2,1,2,2,2,2,2,1,1,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,120083665,0.515232559,1,18,2,4,2,1,0,1,1,1,0,1,4,4,4,4,0,4,3,1,2,,,,,,,,,,,,,,,,,,,2,2,4,2,1,2,2,,,,,,,,,2,2,2,,,,1,2,2,,2,2,2,,2,2,2,,,2,4,1,4,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,2,2,2,,2,1,,3,1,4,,2,1,1,2,1,2,2,2,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,146787907,1.682092559,2,28,1,5,1,1,0,0,0,0,0,1,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,2,2,2,,1,,,,,2,2,,2,,2,2,2,2,2,,,2,3,2,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,1,1,2,2,2,2,1,1,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,180093768,0.653680355,1,50,1,1,1,1,0,1,1,1,0,0,4,4,4,4,0,2,1,1,2,,,,,,,,,,,,,,,,,,,1,3,3,3,2,1,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,7,,5,2,,,,2,2,,6,2,2,,2,,1,1,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,8,8,2,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,159471332,1.51772236,2,17,2,3,1,2,0,1,1,1,0,1,4,4,4,4,0,1,3,1,2,,,,,,,,,,,,,,,,,,,2,3,3,3,1,2,2,,,,,,,,,2,1,2,3,2,2,,1,2,,2,2,2,,2,2,2,,,2,5,3,2,1,1,1,2,2,2,,4,2,2,,2,,2,,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,2,,2,2,1,2,1,2,,2,1,1,2,1,2,2,2,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,138595050,0.89732425,1,40,1,3,1,2,0,1,1,1,1,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,3,3,3,1,1,2,,,,,,,,,2,2,2,,,,1,2,1,1,2,1,2,,2,1,2,,,,4,1,4,2,,,,2,2,,4,1,2,,1,1,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,2,2,1,2,2,1,,3,1,3,,2,1,1,2,1,2,2,2,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,210052188,0.391472405,1,24,1,1,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,1,7,,5,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,1,2,2,2,2,2,2,1,2,,,,2,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,185973587,1.474802659,2,17,2,1,1,1,0,1,1,1,1,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,1,3,2,2,2,2,,,,,,,,,2,1,2,1,1,2,,2,2,,2,2,2,,1,2,2,,,2,2,2,2,2,,,,2,2,,4,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,2,2,2,1,,2,,,1,2,,2,1,2,2,2,1,4,1,4,,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,175519502,0.857609533,1,20,2,5,1,1,0,1,1,1,0,0,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,1,3,1,2,2,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,3,1,4,2,,,,2,2,,2,2,2,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,2,2,,2,1,1,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,115364867,0.825022698,1,29,1,2,1,1,0,1,1,1,1,1,4,4,4,2,0,2,3,1,2,,,,,,,,,,,,,,,,,,,2,3,2,2,1,1,2,,,,,,,,,2,2,1,,,,,2,2,,2,2,1,1,2,2,2,,,,4,1,2,2,,,,2,2,,4,2,2,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,1,2,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,2,,2,1,2,1,1,,2,1,2,,2,1,2,1,1,2,2,2,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,169267158,1.064375591,2,50,1,2,1,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,2,1,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,2,1,2,1,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,1,1,1,2,1,2,1,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,112204726,0.532916267,2,71,1,5,1,1,0,1,1,1,0,0,4,4,4,4,0,4,3,1,2,,,,,,,,,,,,,,,,,,,1,3,3,2,2,2,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,5,2,1,1,1,2,1,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,2,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,1,2,2,2,1,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,185259711,0.835227139,1,21,2,1,1,1,0,1,1,1,0,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,3,3,3,1,2,2,,,,,,,,,2,1,2,3,2,2,,2,2,,2,2,2,,2,2,2,,,2,2,2,4,2,,,,2,2,,4,2,2,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,131766399,0.768709172,2,31,1,1,1,1,1,1,1,1,0,0,4,4,4,2,0,4,3,1,1,1,1,3,3,2,1,1,2,2,,,,,,,,,,,3,3,1,1,2,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,5,1,4,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,0,1,,,,,,,,,,,,,,2,1,2,1,,2,,,1,1,2,1,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,1,1,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,114382095,0.742986614,2,18,2,4,1,1,0,1,1,1,0,1,4,4,4,2,0,1,1,1,2,,,,,,,,,,,,,,,,,,,1,2,3,3,1,2,2,,,,,,,,,2,1,2,3,2,2,,2,1,2,2,2,2,,2,2,2,,,2,1,2,2,2,,,,2,2,,4,1,2,,1,1,2,,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,2,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,197914039,0.798620638,1,22,2,4,2,1,0,1,1,1,0,1,4,4,4,4,0,1,3,1,2,,,,,,,,,,,,,,,,,,,1,3,3,3,2,2,2,,,,,,,,,2,1,2,3,2,2,,2,2,,2,2,2,,2,2,2,,,2,3,2,3,2,,,,2,2,,4,1,2,,2,,2,,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,2,2,2,2,2,2,2,2,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,171048600,0.935183099,1,30,3,5,1,2,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,2,2,1,,1,1,1,2,,,,,,,,,,,1,1,1,1,1,2,,,,,,,,,1,1,1,2,1,2,,2,1,1,1,1,1,1,2,1,2,,,,2,2,4,2,,,,1,1,2,,1,1,1,2,,1,1,1,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,1,,1,1,1,1,1,1,1,2,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,178299814,1.86822416,1,28,1,3,1,2,0,0,0,0,1,0,2,4,4,4,0,2,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,,2,,,,2,2,2,,2,,1,,2,1,1,,,,3,1,4,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,0,2,2,2,2,2,1,2,2,5,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,138703625,0.332768223,2,31,2,5,1,1,1,1,1,1,1,1,1,4,4,4,0,1,1,1,2,2,1,2,3,,1,1,1,2,,,,,,,,,,,2,2,2,1,2,1,2,,,,,,,,2,2,1,,,,,2,2,,2,2,1,1,2,2,2,,,,1,2,1,2,,,,2,2,,4,1,2,,2,,1,1,2,1,2,1,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,1,1,,1,1,3,,2,2,1,1,1,2,1,2,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,133906369,1.163966935,1,47,1,4,1,1,1,1,1,1,1,1,4,4,4,2,1,1,1,1,1,1,2,3,3,1,2,1,1,2,,,,,,,,,,,2,3,3,1,2,1,1,,,,,,,,2,2,1,,,,,1,2,,2,2,1,2,2,2,1,,,,5,2,4,1,1,1,2,2,2,,5,1,1,3,1,1,1,1,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,5,0,1,,,,,,,,,,,,,,2,1,1,1,,1,,1,4,1,1,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,190202969,1.047350377,1,59,1,4,2,2,1,0,1,0,0,0,4,4,4,4,0,4,1,1,2,2,1,4,4,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,5,1,4,2,,,,2,2,,4,2,2,,1,1,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,2,1,1,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,177804710,0.254266102,1,23,2,5,1,1,1,1,1,1,1,1,4,4,4,4,0,1,1,1,1,1,1,1,2,,1,1,1,2,,,,,,,,,,,1,2,1,1,1,2,,,,,,,,,1,1,1,1,1,1,,1,2,,1,2,1,1,1,1,2,,,,3,2,3,2,,,,2,2,,2,1,2,,1,1,1,1,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,2,1,2,,1,1,1,1,1,2,1,2,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,176728425,0.893348476,2,25,1,4,1,1,0,1,1,1,1,1,1,4,4,1,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,2,3,2,2,2,1,1,,,,,,,,2,1,2,2,1,2,,2,2,,2,2,1,,1,1,1,,,,2,2,2,2,,,,2,2,,4,2,2,,1,1,2,,2,2,,,,,1,2,2,1,,,2,1,,2,2,,,,,,,,1,2,1,,,2,5,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,2,2,,2,1,2,2,2,2,,,,,,,,,,,,,2,2,2,2,2,2,2,1,8
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,120032712,0.254266102,2,36,3,5,1,1,1,1,1,1,1,1,1,1,4,4,0,1,1,1,1,1,1,2,2,,1,1,2,2,,,,,,,,,,,2,2,2,1,1,2,,,,,,,,,2,1,2,3,1,2,,2,2,,2,2,1,,2,2,1,,,,1,1,4,2,,,,2,2,,5,2,2,,1,1,1,1,2,1,2,1,,,1,1,1,2,,,1,2,,1,2,1,2,,,2,1,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,1,1,,1,1,3,,2,1,1,1,1,2,1,2,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,139966900,0.627740094,2,25,1,2,1,1,0,1,1,1,1,0,4,4,4,4,0,1,1,1,2,,,,,,,,,,,,,,,,,,,2,3,3,3,2,2,1,1,,,,,,,,2,2,2,,,,2,2,1,2,2,1,1,,1,1,2,,,,4,3,3,2,,,,2,2,,4,1,2,,2,,1,1,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,0,1,,,,,,,,,,,,,,2,1,1,1,,1,,1,2,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,194215061,0.361131452,1,31,2,5,1,1,1,1,1,1,1,1,1,4,4,4,0,1,1,1,1,1,1,3,2,,1,2,2,2,,,,,,,,,,,2,1,4,1,2,2,,,,,,,,,1,1,1,1,2,2,,2,2,,2,2,1,2,2,1,1,,,,3,2,2,2,,,,2,2,,5,1,2,,2,,1,1,2,1,2,1,,,1,2,2,1,,,2,1,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,2,2,1,2,2,1,,1,1,3,,1,1,1,1,1,1,2,2,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,194439771,0.437929367,1,34,1,2,2,2,1,0,1,0,0,0,4,4,4,4,0,1,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,5,1,4,2,,,,,,,,,,,2,,2,,2,1,1,2,1,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,2,2,,2,1,1,2,2,1,4,1,4,,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,203928739,0.768709172,2,31,2,4,1,1,1,1,1,1,1,0,4,4,4,1,1,1,2,1,1,1,2,1,1,,2,1,1,2,,,,,,,,,,,2,3,3,2,2,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,1,,1,2,2,,,,3,2,2,2,,,,1,2,,3,1,1,1,1,2,2,,2,1,1,1,,,2,,,,,,,,,2,2,,,,,,,,1,1,2,,,1,4,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,1,1,2,1,2,2,2,2,,,,,,,,,,,,,2,2,2,2,2,1,2,2,6
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,194753637,0.488103117,2,25,1,5,1,1,0,1,1,1,1,1,3,4,4,2,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,3,3,3,2,2,2,,,,,,,,,2,2,1,,,,,1,2,,2,2,1,2,1,2,2,,,,5,1,4,1,1,1,1,1,2,,1,2,2,,1,1,1,2,2,2,,,,,1,1,2,2,2,2,,,,2,2,,,,,,,,1,2,2,1,,1,3,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,2,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,1,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,137022736,0.97475153,2,36,1,4,1,1,0,1,1,1,0,1,4,4,4,2,0,1,1,1,2,,,,,,,,,,,,,,,,,,,1,2,2,2,1,1,2,,,,,,,,,2,2,2,,,,1,2,2,,2,2,2,,2,2,2,,,2,5,1,2,2,,,,2,2,,4,1,2,,1,1,1,1,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,5,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,192137416,2.940597803,2,26,1,4,1,1,1,1,1,1,1,0,1,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,3,3,1,1,1,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,1,,,2,4,3,2,2,,,,1,2,,4,2,2,,1,1,1,1,2,2,,,,,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,1,1,2,2,,2,1,,1,1,1,,1,2,1,1,1,2,1,1,,,,,,,,,
